[DEBUG] 2020-03-16 14:18:39.388 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-16 14:18:39.391 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-16 14:18:39.392 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-16 14:18:39.422 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-16 14:18:39.423 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-16 14:18:39.504 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-03-16 14:18:39.505 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-03-16 14:18:39.509 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-16 14:18:39.624 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-16 14:18:39.634 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-16 14:18:39.634 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-03-16 14:18:39.642 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-03-16 14:18:39.655 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@78525ef9
[DEBUG] 2020-03-16 14:18:39.655 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@78525ef9
[DEBUG] 2020-03-16 14:18:39.655 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@78525ef9
[DEBUG] 2020-03-16 14:18:39.655 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@51b35e4e
[DEBUG] 2020-03-16 14:18:39.656 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7e00ed0f
[DEBUG] 2020-03-16 14:18:39.656 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@1b4ae4e0
[DEBUG] 2020-03-16 14:18:39.656 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3baf6936
[DEBUG] 2020-03-16 14:18:39.656 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3baf6936
[DEBUG] 2020-03-16 14:18:39.657 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3baf6936
[DEBUG] 2020-03-16 14:18:39.657 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4eed2acf
